tweet_id,tweet_text,predicted_label,confidence
913410585584336896,"This Cat Cares, 2 of 2: Students collecting items for Puerto Rico and victims of Hurricane Maria.",rescue_volunteering_or_donation_effort,0.9889100790023804
914062482930577409,"SAN JUAN — More than week after Hurricane Maria smashed through Puerto Rico, leaving at least 16 people dead, the",injured_or_dead_people,0.9905983805656433
912305596669423616,RT @SenRubioPress: I’ve asked @POTUS to provide necessary federal assistance to #PuertoRico to recover after #HurricaneMaria,rescue_volunteering_or_donation_effort,0.9925633072853088
913033735435620352,Because God forbid we send aid simply because they’re HUMAN.,not_humanitarian,0.9966666102409363
914982042479267846,RT @tinafoleymuelle: My thoughts are with all who are suffering in #LasVegasShootings and still trying to find some normalcy after #Hurrica,sympathy_and_support,0.9962683320045471
911752479968284673,"RT @LordHDL: Reminder that millions of people, my parents included, need aid!",requests_or_urgent_needs,0.9961330890655518
910567884719558656,Its going to take a lot more than thoughts and prayers to make this better,sympathy_and_support,0.9958872199058533
912385008798781441,@AutoblogGreen 69 911T with a Stage 2-ish street tune and a KTM Duke 390. Then Id zero out my loans and give the rest to Hurricane Maria relief.,other_relevant_information,0.9933659434318542
913257310293712897,RT @11thHour: Tonights #LastThingBeforeWeGo? How to help those affected by Hurricane Maria in #PuertoRico  /,sympathy_and_support,0.664311945438385
912418412349050881,"RT @9ablo: 5 days after #HurricaneMaria Gov @RicardoRossello has finally established communication with all of the 78 mayors, says @SecAsun",not_humanitarian,0.7460313439369202
911780514801094657,Water still flooding parts of the Baldorioty on way to SJU airport to pick. #PuertoRico #HurricaneMaria #HuracanMaria (Video 2),infrastructure_and_utility_damage,0.9492097496986389
914182319291777024,"RT @lillys_news: Puerto Rico Recovery a Tale of Two Islands; Supplies Flowing, but Not to Remote Areas",other_relevant_information,0.3998320698738098
910654408249233408,Hurricane Maria Blamed for Two Deaths in Guadeloupe | Caribbean360,displaced_people_and_evacuations,0.9799661040306091
910719187504394240,"RT @LiveStormsMedia: 9-20-2017 San Juan, Puerto Rico Hurricane Maria damage, flooding, clean up:  via @YouTube",injured_or_dead_people,0.5021234154701233
914493067025149953,"By the numbers: Hurricane Maria damage, recovery in Puerto Rico: As of Satu.. #usa #news",infrastructure_and_utility_damage,0.6405690312385559
913182468836118528,"NEW: @FLGovScott to visit #PuertoRico Thursday, offering aid after Hurricane #Maria  @MiamiHerald (w/ @stevebousquet)",rescue_volunteering_or_donation_effort,0.995726466178894
912432288822026240,"Nobody knows in America Puerto Ricos in America Including, apparently, Donald Trump -West Side Story, 1957 #HurricaneMaria #Sondheim #wow",injured_or_dead_people,0.9477701187133789
912163680896167936,"RT @CDiggsKGUNWX: As expected, hurricane Maria continues moving north over cooler water &amp; will weaken as a result. Low effect on U.S. http",caution_and_advice,0.9964954257011414
910570526585741312,Hurricane Maria: record flooding in Puerto Rico as Dominica reports seven dead – latest updates,injured_or_dead_people,0.980193555355072
914129955222691840,While she stands in front of pallets of supplies..nice try @NBCNews,not_humanitarian,0.9953994154930115
913790381527093249,Please help your fellow Americans in the US Virgin Islands Puerto Rico and people of Saint Croix St Thomas Dominica donate now,requests_or_urgent_needs,0.9839962124824524
914469347577413632,"Today in LA: Help Puerto Rico Hurricane Maria Relief. Bring donations to Art of Acting Studio, 1017 N Orange. 8:30a - 2:30p @ArtofActingLA",rescue_volunteering_or_donation_effort,0.9945080876350403
912192484385492993,Folks at Save a Gato in San Juan are helping cats in Puerto Rico. If you can help them that would be great. @saveagatopr #HurricaneMaria,requests_or_urgent_needs,0.712665319442749
913255924298592256,"The Latest Maria, 9 days a hurricane, now a tropical storm. #TODAY",caution_and_advice,0.9958136677742004
910790000467361793,The Island Is Destroyed: Hurricane Maria leaves 100 per cent of Puerto Rico without power  .,infrastructure_and_utility_damage,0.8336141705513
912283837371215872,"RT @JetBlue: An update on current operations in the Caribbean, and San Juan relief flights.",rescue_volunteering_or_donation_effort,0.9960387945175171
914177475797831682,President Trump is spot on! First responders &amp; soldiers continue to provide Hurricane Maria relief in Puerto Rico despite critics in San Juan. Marine and resident clear main road.,displaced_people_and_evacuations,0.9964050054550171
910638128297385984,This is the most WSJ article ever. (Emergency officials say that the whole of Puerto Rico was destroyed by Maria):,injured_or_dead_people,0.9115632772445679
914199641536778240,A high level look at the status of roads across #PR as teams work through debris and other obstacles after #Maria.,displaced_people_and_evacuations,0.6734849810600281
911739828022202368,"RT @JibaraSoy: We are running out of gas, food, water, there are people who NEED HELP. We have no signal #PuertoRico #SendHELP #HurricaneMa",requests_or_urgent_needs,0.9953004121780396
913246236450443267,"@Anamadeit2105 @piedpenguin @ohkathleenelise @ViudaAlegre13 @justinjm1 @MarkRuffalo @realDonaldTrump Food, water and medical are top priorities - and doing well. (Ill just leave this here)",other_relevant_information,0.9960044026374817
914859757520982017,How to Help #PuertoRico and Other Islands After Hurricane #Maria - local organizations helping in recovery efforts:,sympathy_and_support,0.7721218466758728
914345320137527296,RT @TurtleWoman777: Hurricane Maria: Disaster Relief Information | American Red Cross #HelpPuertoRicoNow,sympathy_and_support,0.7809679508209229
912985694548762624,"I dont understand this at all! ὄ9Anchor off coast. You can transfer food, water, &amp; medical supplies by helicopter &amp; smaller boats.",not_humanitarian,0.8059399127960205
914647953633026048,RT @acarrolldesign: Donate directly to support Puerto Rico!! #HurricaneMaria,rescue_volunteering_or_donation_effort,0.9964448809623718
913066253547433984,Trump: the Atlantic is really really big! All water! Who knew? Hurricane Maria: Trump defends Puerto Rico response -,not_humanitarian,0.9859699606895447
913962908890959872,"Roads gradually improving, @RadioFreeTom, but still no easy way around the island, or to the interior.",caution_and_advice,0.9488337635993958
911724592015855618,Damage in Puerto Rico Strains Relief Efforts by Agencies by THE ASSOCIATED PRESS via NYT,displaced_people_and_evacuations,0.9964268803596497
912319139418603520,Thoughts and prayers dont rebuild a US territory with 3.5 million residents without either electricity or running water.,sympathy_and_support,0.9953063130378723
913482389212532739,Hurricane Maria devastated Puerto Rico and caused extensive damage in neighboring countries as it made its landfall.,infrastructure_and_utility_damage,0.9933876991271973
914576991151693825,"The US &amp; many other countries including Venezuela, Cuba &amp; China are helping neighboring Caribbean country #Dominica. Fight Communism.",not_humanitarian,0.7275354862213135
913056932755251200,The help is on the way! #puertoricoselevanta ἟5἟7 #hurricanemaria #reliefflight,sympathy_and_support,0.9889551401138306
910630342939332611,It would mean a lot if you tweeted about this tragedy. Your platform could bring in countless donations @selenagomez. We love you. ❤️,requests_or_urgent_needs,0.9807553291320801
911934379190050816,Some tweet divisiveness; others act. @GovAndrewCuomo Surveys Damage in #PuertoRico #HurricaneMaria  via @nygovcuomo,injured_or_dead_people,0.9882097244262695
910737040202960896,@IkerCasillas 20 sept 2017 Hurqcan Maria - Some night views from my apartment in Miramar from the damage done by the Hurricane.,infrastructure_and_utility_damage,0.9951568245887756
912058664453836800,"Trump hasnt even mentioned hurricane Maria damage to Puerto Rico. Not enough white Trump voters there to be concerned about, I guess",not_humanitarian,0.86800217628479
913851657515126784,Watching the destructiveness of #Hurricane #Maria on Puerto Rico brings tears to my eyes! They need all of our help to recover from this!,sympathy_and_support,0.9742234945297241
912050970678501377,Officials still do not have contact with 9 of 78 municipalities after Hurricane Maria damaged the island #2150BR,displaced_people_and_evacuations,0.954912543296814
913395834275983360,I have a favor to ask. This is from a reporter friend in my hometown. PLEASE RT to help get this ladys story out. They NEED HELP. Thanks.,requests_or_urgent_needs,0.996179461479187
910609336745029635,"Power is knocked out and homes completely destroyed in the wake of Maria, now a Cat 3 hurricane as of this morning.",infrastructure_and_utility_damage,0.9943296909332275
913003776516268032,"Too little water, too little gas, too little care from those in power to do something #CongressActNow lift the #JonesAct #UnidosPorPuertoRico",not_humanitarian,0.9869994521141052
914807056854605825,@PrisonPlanet  THIS POLICE WOMAN IS ON THE RADIO SAYING THE PUERTO RICAN MAYOR IS A LIAR WHO IS RESELLING SUPPLIES!,not_humanitarian,0.996471643447876
913379509067542528,Donate to @funds4disasters Atlantic Hurricane Recovery Fund to help people affected by #HurricaneMaria:  #PuertoRico,rescue_volunteering_or_donation_effort,0.995832622051239
910615587751120896,"RT @AmyELCAadvo: Prayers for Puerto Rico, the Carribean and all places and people threatened by water, wind or fire",sympathy_and_support,0.9962228536605835
913556788796121089,#working hard to #respond and #recover from #hurricane damage,sympathy_and_support,0.7894037365913391
911826800833171456,Hurricane Maria: Storm lashes Dominican Republic after Puerto Rico #mari,displaced_people_and_evacuations,0.9957351684570312
913850834638770178,RT @RosLehtinen: .@RepJenniffer makes it clear that #PuertoRico needs our help now in order 2 recover from #HurricaneMaria,requests_or_urgent_needs,0.9947894811630249
913717955011207168,Is the lackluster response to hurricane damage in Puerto Rico a race or is it a punishment for the territorys debt to Wall Street. #Maria,injured_or_dead_people,0.9581287503242493
913005274239307777,Trumps DHS deny Puerto Rico waiver for ships to deliver supplies. The islands 3.4 million struggle to survive w/o power or clean water.,displaced_people_and_evacuations,0.9962368011474609
914233570943799297,"RT @FranSntgoAvila: If youre in a position to donate to disaster relief in #PuertoRico after #HurricaneMaria, here are some resources: htt",rescue_volunteering_or_donation_effort,0.9946768283843994
911628206414880768,These images are heart breaking. Please take the time to look through this thread and remember that these are Americans. We need to help.,sympathy_and_support,0.9922751784324646
914648218746552320,Please donate. Our fellow citizens need us. ἟5἟7❤️἟5἟7❤️ #PuertoRico #PuertoRicoRelief,requests_or_urgent_needs,0.9959025979042053
912318171469746176,"Hey @POTUS, professional tip: Focus on these American citizens. They need help, so do your job. #PortoRico It will increase your ratings.",requests_or_urgent_needs,0.9957695007324219
913659632257781760,One of the worlds largest radio dishes got nearly destroyed after Hurricane Maria hit part of Puerto Rico last wee,infrastructure_and_utility_damage,0.9660654664039612
914682214927011840,RT @kellymnyc: Former FDNY Commissioner named Administrator for FEMA Region 2. Will head Puerto Rico recovery #HurricaneMaria,displaced_people_and_evacuations,0.985326886177063
912984690239393793,RT @ReedTimmerAccu: One way to help Dominica recover from #HurricaneMaria is by donating to,rescue_volunteering_or_donation_effort,0.9705083966255188
914546987663597570,"RT @MarchofDimesPrz: San Juan mayor: When you dont have food to feed a baby, this is not a good news story",not_humanitarian,0.9410930275917053
914206316070973440,"Without power to provide clean water, storage &amp; medical help, doctors expect number of deaths to rise.  #PuertoRico",injured_or_dead_people,0.9174774289131165
911606126600482816,Hurricane #Maria damaged the huge radio telescope at Arecibo Observatory in Puerto Rico  via @NatGeo,infrastructure_and_utility_damage,0.9589879512786865
912284681537675264,Still collecting supplies for the victims of Hurricane Irma and Maria. Bring supplies to: 4916 S. Lois Ave. @LarryMcHCSO @813area @wtsp,rescue_volunteering_or_donation_effort,0.9963487386703491
913600956494962688,"Hurricane Maria destroyed Turks &amp; Caicos, which is where we were supposed to go on our honeymoon next month. Now we get to choose between",other_relevant_information,0.9806845784187317
914173078065651713,They need help and 10 days to get to them isnt enough!,requests_or_urgent_needs,0.9908629655838013
913330107858681856,"RT @ChazBeasley: Think about the things u use daily - power, cell service, running water - then think of not having them for 7 days. :",injured_or_dead_people,0.5135248899459839
913812800518148096,Irma-Maria destroyed physical basis of PR debt This cancels All PR debt Marshall Plan Redevelopment No Hedge bailout #TrumpRUssia,injured_or_dead_people,0.9641120433807373
913221106613571584,"Jets, Giants, Dolphins and NFL Join Forces to Help with Hurricane Maria Relief Efforts",rescue_volunteering_or_donation_effort,0.9801446199417114
914199454281981952,RT @MetagameMike: Stream is live! Come donate to benefit hurricane Maria victims in Ruerto Rico!,rescue_volunteering_or_donation_effort,0.9962866306304932
913267317659668482,"Maria, again a hurricane, swirls over North Carolina beaches &amp; Outer Banks, from both sides, washing out roads.",caution_and_advice,0.9963098168373108
912464252941815808,"I know its tempting for people to compare Hurricane Maria to Katrina, but remember that over 1,800 people died in Katrina.",injured_or_dead_people,0.8914204835891724
913519828710731776,"Already downtrodden by vulturish debt, Hurricane Maria could cost Puerto Rico $45 to $95 billion in damage.",injured_or_dead_people,0.7637389898300171
910744063397085184,"TONIGHT: Special one hour newscast w/ latest on Mexico quake, Hurricane Maria damage to Puerto Rico, &amp; local news. #Telemundo52 11PM-12AM",displaced_people_and_evacuations,0.2728470265865326
914896076347527168,.@USNavy Sailors work side-by-side with local authorities for @fema support in helping those affected by #HurricaneMaria in #PuertoRico,rescue_volunteering_or_donation_effort,0.9944968819618225
914856986277269506,RT @DanLamothe: Directs resources to assist families arriving from hurricane-ravaged areas.,rescue_volunteering_or_donation_effort,0.7745200991630554
914579263243857921,"#ReadyNow - @USArmy @3dESC @FtBraggNC #Soldiers are taking on #HurricaneMaria relief |  | @USArmyNorth, #USArmy἟A἟8",rescue_volunteering_or_donation_effort,0.9935670495033264
913949902723584002,St. John Animal Care Center: The Shelter is dedicated to helping the homeless and stray animals on St. John.  #HurricaneMaria #USVirginIslandRelief,rescue_volunteering_or_donation_effort,0.9949254989624023
911662020679929862,Hurricane Maria adds to damage caused by Irma on Turks and Caicos | World news | The Guardian,displaced_people_and_evacuations,0.6634990572929382
912463251958530048,Family Welcome Center in Taunton collecting donations for Hurricane Maria victims in Puerto Rico,displaced_people_and_evacuations,0.780730128288269
914358730380267520,@POTUS Distressed Puerto Rico cop tells the truth about Hurricane Marias aid– Mayor Yulin withholding distribution,not_humanitarian,0.9802262783050537
910547145131827201,"San Juan, PR went through #hurricane #Maria and suffered major damage and widespread damage.",infrastructure_and_utility_damage,0.9966585636138916
913923167084613633,RT @skepticscience: Hurricane Maria’s destruction on Puerto Rico could spawn one of the largest mass migration events in the United http,injured_or_dead_people,0.8812772035598755
912314049249103872,"Thoughts and prayers to Puerto Rico, USVI, and everyone else affected by Hurricane Maria. May you stay strong and be safe. #staystrong",sympathy_and_support,0.9963468909263611
914344047787040768,RT @SearcyTalk: Our thoughts &amp; prayers are w/ the victims of #HurricaneMaria. #PuertoRicoRelief @VincentCrivelli @CBS12,sympathy_and_support,0.9962794184684753
913805657677205511,@NBguy101 @Drjenny6Drjenny @cnni @rihanna @realDonaldTrump And they are helping with massive shipments of Aid and the US Military,rescue_volunteering_or_donation_effort,0.9957956075668335
914461843124637696,RT @CBSMiami: .@realDonaldTrump slams Puerto Rico mayor over poor leadership during recovery efforts #PuertoRico #HurricaneMaria /,displaced_people_and_evacuations,0.9958353042602539
912149337614032896,"Congress should give PR a Jones Act waiver for good, but 12 months is a good start to help rebuild the economy/infrastructure @julito77",other_relevant_information,0.8209779858589172
913088373186801664,Our #Americares emergency response teams on the ground for #HurricaneHarvey #HurricaneIrma #HurricaneMaria ὏7Texas➡️⬅️,displaced_people_and_evacuations,0.8150892853736877
911736634948931586,They are also running low on food. Not acceptable as part of the U.S.,other_relevant_information,0.9948428273200989
914213951902187521,Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria,sympathy_and_support,0.9851499795913696
910803077300662272,RT @CBSNewYork: Hurricane Maria regains strength back to Category 3 storm after leaving path of destruction in Puerto Rico,caution_and_advice,0.9939031004905701
914205749013893120,Here is a great place to donate if you are looking to help victims of Hurricane Maria in Puerto @PRrelief:,rescue_volunteering_or_donation_effort,0.9951311349868774
914225827210043392,RT @georgelopez: Puerto Rico needs your help! Please click  to help the victims of Hurricane Maria and Caregivers d,requests_or_urgent_needs,0.7055550217628479
913364781930893313,"Were airlifting Huggy tents to #Tortola for a major NGO, in the aftermath of #HurricaneIrma and #hurricanemaria.",rescue_volunteering_or_donation_effort,0.995988667011261
913545327923183616,"As mentioned in last nights stream, if you wish to support the Maria efforts directly, feel free to check out",rescue_volunteering_or_donation_effort,0.9952190518379211
914015710850011136,Hey @FoxNews how about you report what is actually going on in #PuertoRico? People are dying. Cholera. They need help they arent getting.,requests_or_urgent_needs,0.957750678062439
914537922837262336,Hey Trumpers your #Viagra is made in #PuertoRico Hope roads get fixed #MAGA,not_humanitarian,0.9270656108856201
914152823515942913,Interesting timeline of gvt assistance in PR and VI. Sounds a lot better on paper than reality looks in photos.,not_humanitarian,0.9021272659301758
914110017632133121,RT @agentsaba: Bid on critiques from me and many fantastic publishing professionals for Hurricane Maria relief! #PUBforPR,rescue_volunteering_or_donation_effort,0.9929757118225098
913082233027747846,ὤFἿE help those around the world that need you please,requests_or_urgent_needs,0.994724452495575
911969796115251201,"RT @teaganwhite: $5 from each sale will be donated to @SierraClubs Hurricane Maria relief fund, which will support community-led relief in",rescue_volunteering_or_donation_effort,0.9966664910316467
914145458343133185,Trump attacking San Juan mayor but takes no responsibility for his role in the deaths of Americans in PR- So typical!,injured_or_dead_people,0.9866788983345032
914141483350945792,The best charities to donate to for victims of Hurricane Maria in Puerto Rico  #HurricaneMaria,rescue_volunteering_or_donation_effort,0.9943388104438782
913209265749405697,"I live in Florida and I understand that its NOT 1st hit, 1st servedits a matter of who needs the most help FIRST!!!!! #HurricaneMaria",other_relevant_information,0.7001805305480957
914257460160065536,"RT @StephenEspinoza: And, unlike the earthquake in Haiti, we know about Hurricane Maria days in advance.",injured_or_dead_people,0.8156587481498718
913020980519407616,@TheRynheart @hipchassis @realDonaldTrump He is hoping that his golf course is totally destroyed by Hurricane Maria so that he can collect insurance and get a no interest fed loan!,not_humanitarian,0.5631041526794434
912424264921440256,"My heart is breaking for Puerto Rico, stifling heat and no help. I hoped that after Katrina I would never see this again. #HelpPuertoRico",sympathy_and_support,0.9929611086845398
913147036358332418,Hurricane Maria: See the ongoing flooding in Puerto Rico via FOX NEWS #USCG #usarmy #usairforce #usnavy #usmarines #tricare,injured_or_dead_people,0.8103684782981873
913341603309334528,RT @ChristineNagy: Heres How New Yorkers can help #PuertoRico with #HurricaneMaria Relief.,sympathy_and_support,0.9959388971328735
913484686919393281,Wrath of #HurricaneMaria has left our fellow Americans in #PuertoRico w/o resources. But help is on the way as relief &amp; recovery continues.,sympathy_and_support,0.9713080525398254
913000589193302016,"Pres. Trump plans to visit Puerto Rico next week to survey damage from Hurricane Maria, which killed at least 16 &amp; knocked out water &amp; power",infrastructure_and_utility_damage,0.9096114635467529
913920216870113282,Corporate donations for Hurricane Maria relief top $24 million #infinitefireinc #corporatedonationsformaria,rescue_volunteering_or_donation_effort,0.9911075234413147
912458497035460609,RT @HydeNC: A mandatory visitor evacuation order for Ocracoke Island will go into effect at 5am tomorrow 9/25/17 in advance of hurricane Ma,displaced_people_and_evacuations,0.9957951307296753
911672501360562176,@realDonaldTrump Dont you have something better to do than pick on athletes? Last I heard Puerto Rico was destroyed by Hurricane Maria.,not_humanitarian,0.9879604578018188
913205694513459200,Im so happy to be raising money for this organization.,rescue_volunteering_or_donation_effort,0.9959380626678467
910716338020040704,"RT @geonews_english: About 95% of roofs in Dominica, one of the poorest countries in the Caribbean, were damaged or destroyed by Maria http",infrastructure_and_utility_damage,0.8305433988571167
911700088518561794,RT @hellengehr: The Latest: Marias Death Toll Climbs to 10 in Puerto Rico by THE ASSOCIATED PRESS via NYT,injured_or_dead_people,0.9942396879196167
911575058207866883,"@_heartonfiree Over 3 million Americans live in Puerto Rico, the US territory that was recently destroyed by hurricane Maria.",injured_or_dead_people,0.9878532886505127
912107167762862081,RT @KatieWallsWSB: Tropical storm force winds extend 200 miles from the center of #Maria; hence the Tropical Storm Watch issued for NC http,caution_and_advice,0.9966282248497009
912389327677571072,"Puerto Ricos governor says a dam damaged by Hurricane Maria is releasing water, and hes concerned it will break",infrastructure_and_utility_damage,0.9361829161643982
910651436035395584,"Hurricane Maria destroys homes, triggers floods in Puerto Rico",displaced_people_and_evacuations,0.9938350915908813
912360881383727104,The staff is safebut the famed Arecibo Observatory in Puerto Rico sustained damaged from Hurricane Maria.,infrastructure_and_utility_damage,0.8422650098800659
912142245041713152,What is going to happen when these people run out of food and gasoline for the generators? This is an emergency &amp; the US fed gov is MIA,infrastructure_and_utility_damage,0.6658743619918823
912418902910566401,NWS issues unusual statement on Puerto Rico doppler radar site destroyed during Hurricane #Maria,displaced_people_and_evacuations,0.9963048696517944
913779059481567234,"PR Agricultural Sec: local ag was devastatedexcept for tomatoes, as theyre out of season. #HurricaneMaria @PuertoRicoPUR",other_relevant_information,0.7365455031394958
913482367091838976,"For Fla, fed Jones Act waived by @MikePenceVP a day after #HurricaneIrma. For Puerto Rico, happens Thurs -- a week after #HurricaneMaria",other_relevant_information,0.9638875126838684
913099426964500480,RT @hurrtrackerapp: Some minor coastal flooding due to storm surge is already being felt on the Outer Banks. #Maria Ἲ5: @DHurstWNCN,caution_and_advice,0.9960673451423645
911687545523544064,RT BEC YALL MORE WORRIED ABOUT KYLIE BEING PREGNANT THAN THESE PEOPLE WHO HAVE NO POWER AND DESTROYED HOMES DONATE,not_humanitarian,0.9907464981079102
913595773601935360,Hurricane Maria’s death toll in Puerto Rico is higher than official count. W/O communication I am sure it will rise.,injured_or_dead_people,0.9961225390434265
